url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money,unique_tournament_id
/en/tournaments/laver-cup/9210/overview,"Chicago, United States",2018.09.21,12,Indoor,Hard,,chicago//2018.09.21
/en/tournaments/chengdu/7581/overview,"Chengdu, China",2018.09.24,28,Outdoor,Hard,"$1,183,360",chengdu//2018.09.24
/en/tournaments/shenzhen/6967/overview,"Shenzhen, China",2018.09.24,28,Outdoor,Hard,"$800,320",shenzhen//2018.09.24
/en/tournaments/beijing/747/overview,"Beijing, China",2018.10.01,32,Outdoor,Hard,"$4,658,510",beijing//2018.10.01
/en/tournaments/tokyo/329/overview,"Tokyo, Japan",2018.10.01,32,Indoor,Hard,"$1,928,580",tokyo//2018.10.01
/en/tournaments/shanghai/5014/overview,"Shanghai, China",2018.10.07,56,Outdoor,Hard,"$9,219,970",shanghai//2018.10.07
/en/tournaments/stockholm/429/overview,"Stockholm, Sweden",2018.10.15,28,Indoor,Hard,"€686,080",stockholm//2018.10.15
/en/tournaments/moscow/438/overview,"Moscow, Russia",2018.10.15,28,Indoor,Hard,"$936,435",moscow//2018.10.15
/en/tournaments/antwerp/7485/overview,"Antwerp, Belgium",2018.10.15,28,Indoor,Hard,"€686,080",antwerp//2018.10.15
/en/tournaments/vienna/337/overview,"Vienna, Austria",2018.10.22,32,Indoor,Hard,"€2,788,570",vienna//2018.10.22
/en/tournaments/basel/328/overview,"Basel, Switzerland",2018.10.22,32,Indoor,Hard,"€2,442,740",basel//2018.10.22
/en/tournaments/paris/352/overview,"Paris, France",2018.10.29,48,Indoor,Hard,"€5,444,985",paris//2018.10.29
/en/tournaments/next-gen-atp-finals/7696/overview,"Milan, Italy",2018.11.06,8,Indoor,Hard,"$1,335,000",milan//2018.11.06
/en/tournaments/nitto-atp-finals/605/overview,"London, Great Britain",2018.11.11,8,Indoor,Hard,"$8,500,000",london//2018.11.11
/en/tournaments/doha/451/overview,"Doha, Qatar",2018.12.31,32,Outdoor,Hard,"$1,416,205",doha//2018.12.31
/en/tournaments/brisbane/339/overview,"Brisbane, Australia",2018.12.31,28,Outdoor,Hard,"$589,680",brisbane//2018.12.31
/en/tournaments/pune/891/overview,"Pune, India",2018.12.31,28,Outdoor,Hard,"$589,680",pune//2018.12.31
/en/tournaments/sydney/338/overview,"Sydney, Australia",2019.01.06,28,Outdoor,Hard,"$589,680",sydney//2019.01.06
/en/tournaments/auckland/301/overview,"Auckland, New Zealand",2019.01.07,28,Outdoor,Hard,"$589,680",auckland//2019.01.07
/en/tournaments/australian-open/580/overview,"Melbourne, Australia",2019.01.14,128,Outdoor,Hard,"A$29,687,000",melbourne//2019.01.14
/en/tournaments/cordoba/9158/overview,"Cordoba, Argentina",2019.02.04,28,Outdoor,Clay,"$589,680",cordoba//2019.02.04
/en/tournaments/montpellier/375/overview,"Montpellier, France",2019.02.04,28,Indoor,Hard,"€586,140",montpellier//2019.02.04
/en/tournaments/sofia/7434/overview,"Sofia, Bulgaria",2019.02.04,28,Indoor,Hard,"€586,140",sofia//2019.02.04
/en/tournaments/buenos-aires/506/overview,"Buenos Aires, Argentina",2019.02.11,28,Outdoor,Clay,"$673,135",buenos aires//2019.02.11
/en/tournaments/new-york/424/overview,"New York, United States",2019.02.11,28,Indoor,Hard,"$777,385",new york//2019.02.11
/en/tournaments/rotterdam/407/overview,"Rotterdam, Netherlands",2019.02.11,32,Indoor,Hard,"€2,098,480",rotterdam//2019.02.11
/en/tournaments/delray-beach/499/overview,"Delray Beach, United States",2019.02.18,32,Outdoor,Hard,"$651,215",delray beach//2019.02.18
/en/tournaments/rio-de-janeiro/6932/overview,"Rio de Janeiro, Brazil",2019.02.18,32,Outdoor,Clay,"$1,937,740",rio de janeiro//2019.02.18
/en/tournaments/marseille/496/overview,"Marseille, France",2019.02.18,28,Indoor,Hard,"€744,010",marseille//2019.02.18
/en/tournaments/dubai/495/overview,"Dubai, United Arab Emirates",2019.02.25,32,Outdoor,Hard,"$2,887,895",dubai//2019.02.25
/en/tournaments/acapulco/807/overview,"Acapulco, Mexico",2019.02.25,32,Outdoor,Hard,"$1,931,110",acapulco//2019.02.25
/en/tournaments/sao-paulo/533/overview,"Sao Paulo, Brazil",2019.02.25,28,Indoor,Clay,"$618,810",sao paulo//2019.02.25
/en/tournaments/indian-wells/404/overview,"Indian Wells, United States",2019.03.07,96,Outdoor,Hard,"$9,314,875",indian wells//2019.03.07
/en/tournaments/miami/403/overview,"Miami, United States",2019.03.20,96,Outdoor,Hard,"$9,314,875",miami//2019.03.20
/en/tournaments/houston/717/overview,"Houston, United States",2019.04.08,28,Outdoor,Clay,"$652,245",houston//2019.04.08
/en/tournaments/marrakech/360/overview,"Marrakech, Morocco",2019.04.08,32,Outdoor,Clay,"€586,140",marrakech//2019.04.08
/en/tournaments/monte-carlo/410/overview,"Monte Carlo, Monaco",2019.04.14,56,Outdoor,Clay,"€5,585,030",monte carlo//2019.04.14
/en/tournaments/barcelona/425/overview,"Barcelona, Spain",2019.04.22,48,Outdoor,Clay,"€2,746,455",barcelona//2019.04.22
/en/tournaments/budapest/7648/overview,"Budapest, Hungary",2019.04.22,28,Outdoor,Clay,"€586,140",budapest//2019.04.22
/en/tournaments/estoril/7290/overview,"Estoril, Portugal",2019.04.29,28,Outdoor,Clay,"€586,140",estoril//2019.04.29
/en/tournaments/munich/308/overview,"Munich, Germany",2019.04.29,28,Outdoor,Clay,"€586,140",munich//2019.04.29
/en/tournaments/madrid/1536/overview,"Madrid, Spain",2019.05.05,56,Outdoor,Clay,"€7,279,270",madrid//2019.05.05
/en/tournaments/rome/416/overview,"Rome, Italy",2019.05.12,56,Outdoor,Clay,"€5,791,280",rome//2019.05.12
/en/tournaments/geneva/322/overview,"Geneva, Switzerland",2019.05.19,28,Outdoor,Clay,"€586,140",geneva//2019.05.19
/en/tournaments/lyon/7694/overview,"Lyon, France",2019.05.19,28,Outdoor,Clay,"€586,140",lyon//2019.05.19
/en/tournaments/roland-garros/520/overview,"Paris, France",2019.05.26,128,Outdoor,Clay,"€20,060,000",paris//2019.05.26
/en/tournaments/stuttgart/321/overview,"Stuttgart, Germany",2019.06.10,28,Outdoor,Grass,"€754,540",stuttgart//2019.06.10
/en/tournaments/s-hertogenbosch/440/overview,"'s-Hertogenbosch, Netherlands",2019.06.10,28,Outdoor,Grass,"€711,275",s hertogenbosch//2019.06.10
/en/tournaments/halle/500/overview,"Halle, Germany",2019.06.17,32,Outdoor,Grass,"€2,219,150",halle//2019.06.17
/en/tournaments/london/311/overview,"London, Great Britain",2019.06.17,32,Outdoor,Grass,"€2,219,150",london//2019.06.17
/en/tournaments/antalya/7650/overview,"Antalya, Turkiye",2019.06.23,28,Outdoor,Grass,"€507,490",antalya//2019.06.23
/en/tournaments/eastbourne/741/overview,"Eastbourne, Great Britain",2019.06.24,28,Outdoor,Grass,"€745,880",eastbourne//2019.06.24
/en/tournaments/wimbledon/540/overview,"London, Great Britain",2019.07.01,128,Outdoor,Grass,"£17,769,000",london//2019.07.01
/en/tournaments/newport/315/overview,"Newport, United States",2019.07.14,28,Outdoor,Grass,"$652,245",newport//2019.07.14
/en/tournaments/umag/439/overview,"Umag, Croatia",2019.07.15,28,Outdoor,Clay,"€586,140",umag//2019.07.15
/en/tournaments/bastad/316/overview,"Bastad, Sweden",2019.07.15,28,Outdoor,Clay,"€586,140",bastad//2019.07.15
/en/tournaments/hamburg/414/overview,"Hamburg, Germany",2019.07.22,32,Outdoor,Clay,"€1,855,490",hamburg//2019.07.22
/en/tournaments/atlanta/6116/overview,"Atlanta, United States",2019.07.22,28,Outdoor,Hard,"$777,385",atlanta//2019.07.22
/en/tournaments/gstaad/314/overview,"Gstaad, Switzerland",2019.07.22,28,Outdoor,Clay,"€586,140",gstaad//2019.07.22
/en/tournaments/washington/418/overview,"Washington, United States",2019.07.27,48,Outdoor,Hard,"$2,046,340",washington//2019.07.27
/en/tournaments/los-cabos/7480/overview,"Los Cabos, Mexico",2019.07.29,28,Outdoor,Hard,"$858,565",los cabos//2019.07.29
/en/tournaments/kitzbuhel/319/overview,"Kitzbuhel, Austria",2019.07.29,28,Outdoor,Clay,"€586,140",kitzbuhel//2019.07.29
/en/tournaments/montreal/421/overview,"Montreal, Canada",2019.08.05,56,Outdoor,Hard,"$6,338,885",montreal//2019.08.05
/en/tournaments/cincinnati/422/overview,"Cincinnati, United States",2019.08.11,56,Outdoor,Hard,"$6,735,690",cincinnati//2019.08.11
/en/tournaments/winston-salem/6242/overview,"Winston-Salem, United States",2019.08.18,48,Outdoor,Hard,"$807,210",winston salem//2019.08.18
/en/tournaments/us-open/560/overview,"New York, United States",2019.08.26,128,Outdoor,Hard,"$28,619,350",new york//2019.08.26
/en/tournaments/st-petersburg/568/overview,"St. Petersburg, Russia",2019.09.15,28,Indoor,Hard,"$1,248,665",st. petersburg//2019.09.15
/en/tournaments/metz/341/overview,"Metz, France",2019.09.15,28,Indoor,Hard,"€586,140",metz//2019.09.15
/en/tournaments/laver-cup/9210/overview,"Geneva, Switzerland",2019.09.20,12,Indoor,Hard,,geneva//2019.09.20
/en/tournaments/chengdu/7581/overview,"Chengdu, China",2019.09.23,28,Outdoor,Hard,"$1,213,295",chengdu//2019.09.23
/en/tournaments/zhuhai/9164/overview,"Zhuhai, China",2019.09.23,28,Outdoor,Hard,"$1,000,000",zhuhai//2019.09.23
/en/tournaments/beijing/747/overview,"Beijing, China",2019.09.30,32,Outdoor,Hard,"$3,666,275",beijing//2019.09.30
/en/tournaments/tokyo/329/overview,"Tokyo, Japan",2019.09.30,32,Outdoor,Hard,"$2,046,340",tokyo//2019.09.30
/en/tournaments/shanghai/5014/overview,"Shanghai, China",2019.10.06,56,Outdoor,Hard,"$8,322,885",shanghai//2019.10.06
/en/tournaments/moscow/438/overview,"Moscow, Russia",2019.10.14,28,Indoor,Hard,"$922,520",moscow//2019.10.14
/en/tournaments/antwerp/7485/overview,"Antwerp, Belgium",2019.10.14,28,Indoor,Hard,"€711,275",antwerp//2019.10.14
/en/tournaments/stockholm/429/overview,"Stockholm, Sweden",2019.10.14,28,Indoor,Hard,"€711,275",stockholm//2019.10.14
/en/tournaments/vienna/337/overview,"Vienna, Austria",2019.10.21,32,Indoor,Hard,"€2,433,810",vienna//2019.10.21
/en/tournaments/basel/328/overview,"Basel, Switzerland",2019.10.21,32,Indoor,Hard,"€2,219,975",basel//2019.10.21
/en/tournaments/paris/352/overview,"Paris, France",2019.10.28,48,Indoor,Hard,"€5,791,280",paris//2019.10.28
/en/tournaments/next-gen-atp-finals/7696/overview,"Milan, Italy",2019.11.05,8,Indoor,Hard,"$1,400,000",milan//2019.11.05
/en/tournaments/nitto-atp-finals/605/overview,"London, Great Britain",2019.11.10,8,Indoor,Hard,"$9,000,000",london//2019.11.10
/en/tournaments/atp-cup/8888/overview,"Brisbane/Perth/Sydney, Australia",2020.01.03,24,Outdoor,Hard,"$15,000,000",brisbane/perth/sydney//2020.01.03
/en/tournaments/doha/451/overview,"Doha, Qatar",2020.01.06,28,Outdoor,Hard,"$1,465,260",doha//2020.01.06
/en/tournaments/adelaide/8998/overview,"Adelaide, Australia",2020.01.12,28,Outdoor,Hard,"$610,010",adelaide//2020.01.12
/en/tournaments/auckland/301/overview,"Auckland, New Zealand",2020.01.13,28,Outdoor,Hard,"$610,010",auckland//2020.01.13
/en/tournaments/australian-open/580/overview,"Melbourne, Australia",2020.01.20,128,Outdoor,Hard,"A$32,505,000",melbourne//2020.01.20
/en/tournaments/cordoba/9158/overview,"Cordoba, Argentina",2020.02.03,28,Outdoor,Clay,"$610,010",cordoba//2020.02.03
/en/tournaments/pune/891/overview,"Pune, India",2020.02.03,28,Outdoor,Hard,"$610,010",pune//2020.02.03
/en/tournaments/montpellier/375/overview,"Montpellier, France",2020.02.03,28,Indoor,Hard,"€606,350",montpellier//2020.02.03
/en/tournaments/buenos-aires/506/overview,"Buenos Aires, Argentina",2020.02.10,28,Outdoor,Clay,"$696,280",buenos aires//2020.02.10
/en/tournaments/new-york/424/overview,"New York, United States",2020.02.10,28,Indoor,Hard,"$804,180",new york//2020.02.10
/en/tournaments/rotterdam/407/overview,"Rotterdam, Netherlands",2020.02.10,32,Indoor,Hard,"€2,155,295",rotterdam//2020.02.10
/en/tournaments/rio-de-janeiro/6932/overview,"Rio de Janeiro, Brazil",2020.02.17,32,Outdoor,Clay,"$1,915,485",rio de janeiro//2020.02.17
/en/tournaments/marseille/496/overview,"Marseille, France",2020.02.17,28,Indoor,Hard,"€769,670",marseille//2020.02.17
/en/tournaments/delray-beach/499/overview,"Delray Beach, United States",2020.02.17,32,Outdoor,Hard,"$673,655",delray beach//2020.02.17
/en/tournaments/dubai/495/overview,"Dubai, United Arab Emirates",2020.02.24,32,Outdoor,Hard,"$2,950,420",dubai//2020.02.24
/en/tournaments/acapulco/807/overview,"Acapulco, Mexico",2020.02.24,32,Outdoor,Hard,"$2,000,845",acapulco//2020.02.24
/en/tournaments/santiago/8996/overview,"Santiago, Chile",2020.02.24,28,Outdoor,Clay,"$674,730",santiago//2020.02.24
/en/tournaments/indian-wells/404/overview,"Indian Wells, United States",2020.03.12,96,Outdoor,Hard,"$9,735,685",indian wells//2020.03.12
/en/tournaments/miami/403/overview,"Miami, United States",2020.03.25,96,Outdoor,Hard,"$9,735,685",miami//2020.03.25
/en/tournaments/houston/717/overview,"Houston, United States",2020.04.06,28,Outdoor,Clay,"$674,730",houston//2020.04.06
/en/tournaments/marrakech/360/overview,"Marrakech, Morocco",2020.04.06,32,Outdoor,Clay,"€606,350",marrakech//2020.04.06
/en/tournaments/monte-carlo/410/overview,"Monte Carlo, Monaco",2020.04.12,56,Outdoor,Clay,"€5,961,830",monte carlo//2020.04.12
/en/tournaments/budapest/7648/overview,"Budapest, Hungary",2020.04.20,28,Outdoor,Clay,"€606,350",budapest//2020.04.20
/en/tournaments/barcelona/425/overview,"Barcelona, Spain",2020.04.20,48,Outdoor,Clay,"€2,803,265",barcelona//2020.04.20
/en/tournaments/munich/308/overview,"Munich, Germany",2020.04.27,28,Outdoor,Clay,"€606,350",munich//2020.04.27
/en/tournaments/estoril/7290/overview,"Estoril, Portugal",2020.04.27,28,Outdoor,Clay,"€606,350",estoril//2020.04.27
/en/tournaments/geneva/322/overview,"Geneva, Switzerland",2020.05.17,28,Outdoor,Clay,"€606,350",geneva//2020.05.17
/en/tournaments/lyon/7694/overview,"Lyon, France",2020.05.17,28,Outdoor,Clay,"€606,350",lyon//2020.05.17
/en/tournaments/stuttgart/321/overview,"Stuttgart, Germany",2020.06.08,28,Outdoor,Grass,"€780,570",stuttgart//2020.06.08
/en/tournaments/s-hertogenbosch/440/overview,"'s-Hertogenbosch, Netherlands",2020.06.08,28,Outdoor,Grass,"€735,790",s hertogenbosch//2020.06.08
/en/tournaments/halle/500/overview,"Halle, Germany",2020.06.15,32,Outdoor,Grass,"€2,275,960",halle//2020.06.15
/en/tournaments/london/311/overview,"London, Great Britain",2020.06.15,32,Outdoor,Grass,"€2,275,960",london//2020.06.15
/en/tournaments/mallorca/8994/overview,"Mallorca, Spain",2020.06.21,28,Outdoor,Grass,"$963,655",mallorca//2020.06.21
/en/tournaments/eastbourne/741/overview,"Eastbourne, Great Britain",2020.06.22,28,Outdoor,Grass,"€771,680",eastbourne//2020.06.22
/en/tournaments/wimbledon/540/overview,"London, Great Britain",2020.06.29,128,Outdoor,Grass,,london//2020.06.29
/en/tournaments/newport/315/overview,"Newport, United States",2020.07.13,28,Outdoor,Grass,"$674,730",newport//2020.07.13
/en/tournaments/bastad/316/overview,"Bastad, Sweden",2020.07.13,28,Outdoor,Clay,"€606,350",bastad//2020.07.13
/en/tournaments/umag/439/overview,"Umag, Croatia",2020.07.20,28,Outdoor,Clay,"€606,350",umag//2020.07.20
/en/tournaments/los-cabos/7480/overview,"Los Cabos, Mexico",2020.07.20,28,Outdoor,Hard,"$933,625",los cabos//2020.07.20
/en/tournaments/gstaad/314/overview,"Gstaad, Switzerland",2020.07.20,28,Outdoor,Clay,"€606,350",gstaad//2020.07.20
/en/tournaments/tokyo/96/overview,"Tokyo, Japan",2020.07.25,64,Outdoor,Hard,,tokyo//2020.07.25
/en/tournaments/atlanta/6116/overview,"Atlanta, United States",2020.07.27,28,Outdoor,Hard,"$804,180",atlanta//2020.07.27
/en/tournaments/toronto/421/overview,"Toronto, Canada",2020.08.10,56,Outdoor,Hard,"$6,753,510",toronto//2020.08.10
/en/tournaments/washington/418/overview,"Washington, United States",2020.08.14,48,Outdoor,Hard,"$2,108,865",washington//2020.08.14
/en/tournaments/new-york/422/overview,"New York, United States",2020.08.22,56,Outdoor,Hard,"$4,674,780",new york//2020.08.22
/en/tournaments/winston-salem/6242/overview,"Winston-Salem, United States",2020.08.23,48,Outdoor,Hard,"$835,020",winston salem//2020.08.23
/en/tournaments/us-open/560/overview,"New York, United States",2020.08.31,128,Outdoor,Hard,"$21,656,000",new york//2020.08.31
/en/tournaments/kitzbuhel/319/overview,"Kitzbuhel, Austria",2020.09.08,28,Outdoor,Clay,"€400,335",kitzbuhel//2020.09.08
/en/tournaments/madrid/1536/overview,"Madrid, Spain",2020.09.13,56,Outdoor,Clay,"€7,659,165",madrid//2020.09.13
/en/tournaments/rome/416/overview,"Rome, Italy",2020.09.14,56,Outdoor,Clay,"€3,854,000",rome//2020.09.14
/en/tournaments/hamburg/414/overview,"Hamburg, Germany",2020.09.21,32,Outdoor,Clay,"€1,203,960",hamburg//2020.09.21
/en/tournaments/metz/341/overview,"Metz, France",2020.09.21,28,Indoor,Hard,"€606,350",metz//2020.09.21
/en/tournaments/laver-cup/9210/overview,"Boston, United States",2020.09.25,12,Indoor,Hard,,boston//2020.09.25
/en/tournaments/roland-garros/520/overview,"Paris, France",2020.09.27,128,Outdoor,Clay,"€18,209,040",paris//2020.09.27
/en/tournaments/chengdu/7581/overview,"Chengdu, China",2020.09.28,28,Outdoor,Hard,"$1,255,180",chengdu//2020.09.28
/en/tournaments/zhuhai/9164/overview,"Zhuhai, China",2020.09.28,28,Outdoor,Hard,"$1,034,655",zhuhai//2020.09.28
/en/tournaments/tokyo/329/overview,"Tokyo, Japan",2020.10.05,32,Outdoor,Hard,"$2,108,865",tokyo//2020.10.05
/en/tournaments/beijing/747/overview,"Beijing, China",2020.10.05,32,Outdoor,Hard,"$3,728,800",beijing//2020.10.05
/en/tournaments/shanghai/5014/overview,"Shanghai, China",2020.10.11,56,Outdoor,Hard,"$8,741,630",shanghai//2020.10.11
/en/tournaments/cologne/9404/overview,"Cologne, Germany",2020.10.12,28,Indoor,Hard,"€271,345",cologne//2020.10.12
/en/tournaments/sardinia/9408/overview,"Sardinia, Italy",2020.10.12,28,Outdoor,Clay,"€271,345",sardinia//2020.10.12
/en/tournaments/st-petersburg/568/overview,"St. Petersburg, Russia",2020.10.12,32,Indoor,Hard,"$1,399,370",st. petersburg//2020.10.12
/en/tournaments/stockholm/429/overview,"Stockholm, Sweden",2020.10.19,28,Indoor,Hard,"€735,790",stockholm//2020.10.19
/en/tournaments/moscow/438/overview,"Moscow, Russia",2020.10.19,28,Indoor,Hard,"$668,120",moscow//2020.10.19
/en/tournaments/antwerp/7485/overview,"Antwerp, Belgium",2020.10.19,28,Indoor,Hard,"€472,590",antwerp//2020.10.19
/en/tournaments/cologne-2/9406/overview,"Cologne, Germany",2020.10.19,28,Indoor,Hard,"€271,345",cologne//2020.10.19
/en/tournaments/basel/328/overview,"Basel, Switzerland",2020.10.26,32,Indoor,Hard,"€2,276,790",basel//2020.10.26
/en/tournaments/vienna/337/overview,"Vienna, Austria",2020.10.26,32,Indoor,Hard,"€1,550,950",vienna//2020.10.26
/en/tournaments/nur-sultan/9410/overview,"Nur-Sultan, Kazakhstan",2020.10.26,28,Indoor,Hard,"$337,000",nur sultan//2020.10.26
/en/tournaments/paris/352/overview,"Paris, France",2020.11.02,56,Indoor,Hard,"€3,732,680",paris//2020.11.02
/en/tournaments/sofia/7434/overview,"Sofia, Bulgaria",2020.11.08,28,Indoor,Hard,"€389,270",sofia//2020.11.08
/en/tournaments/next-gen-atp-finals/7696/overview,"Milan, Italy",2020.11.10,8,Indoor,Hard,,milan//2020.11.10
/en/tournaments/nitto-atp-finals/605/overview,"London, Great Britain",2020.11.15,8,Indoor,Hard,"$5,700,000",london//2020.11.15
/en/tournaments/delray-beach/499/overview,"Delray Beach, United States",2021.01.07,28,Outdoor,Hard,"$418,195",delray beach//2021.01.07
/en/tournaments/antalya/9426/overview,"Antalya, Turkiye",2021.01.07,32,Outdoor,Hard,"€361,800",antalya//2021.01.07
/en/tournaments/auckland/301/overview,"Auckland, New Zealand",2021.01.11,28,Outdoor,Hard,,auckland//2021.01.11
/en/tournaments/pune/891/overview,"Pune, India",2021.02.01,28,Outdoor,Hard,,pune//2021.02.01
/en/tournaments/melbourne/8998/overview,"Melbourne, Australia",2021.02.01,56,Outdoor,Hard,"$382,575",melbourne//2021.02.01
/en/tournaments/atp-cup/8888/overview,"Melbourne, Australia",2021.02.02,12,Outdoor,Hard,"$4,666,665",melbourne//2021.02.02
/en/tournaments/australian-open/580/overview,"Melbourne, Australia",2021.02.08,128,Outdoor,Hard,"A$32,790,000",melbourne//2021.02.08
/en/tournaments/new-york/424/overview,"New York, United States",2021.02.08,28,Indoor,Hard,,new york//2021.02.08
/en/tournaments/rio-de-janeiro/6932/overview,"Rio de Janeiro, Brazil",2021.02.15,32,Outdoor,Clay,,rio de janeiro//2021.02.15
/en/tournaments/singapore/9460/overview,"Singapore, Singapore",2021.02.22,28,Indoor,Hard,"$541,800",singapore//2021.02.22
/en/tournaments/cordoba/9158/overview,"Cordoba, Argentina",2021.02.22,28,Outdoor,Clay,"$514,800",cordoba//2021.02.22
/en/tournaments/montpellier/375/overview,"Montpellier, France",2021.02.22,28,Indoor,Hard,"€481,270",montpellier//2021.02.22
/en/tournaments/rotterdam/407/overview,"Rotterdam, Netherlands",2021.03.01,32,Indoor,Hard,"€1,314,015",rotterdam//2021.03.01
/en/tournaments/buenos-aires/506/overview,"Buenos Aires, Argentina",2021.03.01,28,Outdoor,Clay,"$589,160",buenos aires//2021.03.01
/en/tournaments/doha/451/overview,"Doha, Qatar",2021.03.08,28,Outdoor,Hard,"$1,153,560",doha//2021.03.08
/en/tournaments/marseille/496/overview,"Marseille, France",2021.03.08,28,Indoor,Hard,"€610,315",marseille//2021.03.08
/en/tournaments/santiago/8996/overview,"Santiago, Chile",2021.03.08,28,Outdoor,Clay,"$569,010",santiago//2021.03.08
/en/tournaments/dubai/495/overview,"Dubai, United Arab Emirates",2021.03.14,48,Outdoor,Hard,"$2,048,855",dubai//2021.03.14
/en/tournaments/acapulco/807/overview,"Acapulco, Mexico",2021.03.15,32,Outdoor,Hard,"$1,204,960",acapulco//2021.03.15
/en/tournaments/miami/403/overview,"Miami, United States",2021.03.24,96,Outdoor,Hard,"$4,299,205",miami//2021.03.24
/en/tournaments/cagliari/9481/overview,"Cagliari, Italy",2021.04.05,28,Outdoor,Clay,"€408,800",cagliari//2021.04.05
/en/tournaments/houston/717/overview,"Houston, United States",2021.04.05,28,Outdoor,Clay,,houston//2021.04.05
/en/tournaments/marrakech/360/overview,"Marrakech, Morocco",2021.04.05,32,Outdoor,Clay,"€481,270",marrakech//2021.04.05
/en/tournaments/marbella/9462/overview,"Marbella, Spain",2021.04.05,28,Outdoor,Clay,"€408,800",marbella//2021.04.05
/en/tournaments/monte-carlo/410/overview,"Monte Carlo, Monaco",2021.04.11,56,Outdoor,Clay,"€2,460,585",monte carlo//2021.04.11
/en/tournaments/belgrade/5053/overview,"Belgrade, Serbia",2021.04.19,28,Outdoor,Clay,"€711,800",belgrade//2021.04.19
/en/tournaments/barcelona/425/overview,"Barcelona, Spain",2021.04.19,48,Outdoor,Clay,"€1,702,800",barcelona//2021.04.19
/en/tournaments/estoril/7290/overview,"Estoril, Portugal",2021.04.26,28,Outdoor,Clay,"€481,270",estoril//2021.04.26
/en/tournaments/munich/308/overview,"Munich, Germany",2021.04.26,28,Outdoor,Clay,"€481,270",munich//2021.04.26
/en/tournaments/madrid/1536/overview,"Madrid, Spain",2021.05.02,56,Outdoor,Clay,"€3,226,325",madrid//2021.05.02
/en/tournaments/rome/416/overview,"Rome, Italy",2021.05.09,56,Outdoor,Clay,"€2,563,710",rome//2021.05.09
/en/tournaments/geneva/322/overview,"Geneva, Switzerland",2021.05.16,28,Outdoor,Clay,"€481,270",geneva//2021.05.16
/en/tournaments/lyon/7694/overview,"Lyon, France",2021.05.17,28,Outdoor,Clay,"€481,270",lyon//2021.05.17
/en/tournaments/parma/9510/overview,"Parma, Italy",2021.05.23,28,Outdoor,Clay,"€541,800",parma//2021.05.23
/en/tournaments/belgrade/9512/overview,"Belgrade, Serbia",2021.05.23,28,Outdoor,Clay,"€511,000",belgrade//2021.05.23
/en/tournaments/roland-garros/520/overview,"Paris, France",2021.05.30,128,Outdoor,Clay,"€17,171,108",paris//2021.05.30
/en/tournaments/s-hertogenbosch/440/overview,"'s-Hertogenbosch, Netherlands",2021.06.07,28,Outdoor,Grass,,s hertogenbosch//2021.06.07
/en/tournaments/stuttgart/321/overview,"Stuttgart, Germany",2021.06.08,28,Outdoor,Grass,"€618,735",stuttgart//2021.06.08
/en/tournaments/halle/500/overview,"Halle, Germany",2021.06.14,32,Outdoor,Grass,"€1,455,925",halle//2021.06.14
/en/tournaments/london/311/overview,"London, Great Britain",2021.06.14,32,Outdoor,Grass,"€1,427,455",london//2021.06.14
/en/tournaments/mallorca/8994/overview,"Mallorca, Spain",2021.06.20,28,Outdoor,Grass,"€783,655",mallorca//2021.06.20
/en/tournaments/eastbourne/741/overview,"Eastbourne, Great Britain",2021.06.21,28,Outdoor,Grass,"€609,065",eastbourne//2021.06.21
/en/tournaments/wimbledon/540/overview,"London, Great Britain",2021.06.28,128,Outdoor,Grass,"£17,066,000",london//2021.06.28
/en/tournaments/hamburg/414/overview,"Hamburg, Germany",2021.07.12,28,Outdoor,Clay,"€1,168,220",hamburg//2021.07.12
/en/tournaments/newport/315/overview,"Newport, United States",2021.07.12,28,Outdoor,Grass,"$535,535",newport//2021.07.12
/en/tournaments/bastad/316/overview,"Bastad, Sweden",2021.07.12,28,Outdoor,Clay,"€481,270",bastad//2021.07.12
/en/tournaments/los-cabos/7480/overview,"Los Cabos, Mexico",2021.07.19,28,Outdoor,Hard,"$694,655",los cabos//2021.07.19
/en/tournaments/gstaad/314/overview,"Gstaad, Switzerland",2021.07.19,28,Outdoor,Clay,"€481,270",gstaad//2021.07.19
/en/tournaments/umag/439/overview,"Umag, Croatia",2021.07.19,28,Outdoor,Clay,"€481,270",umag//2021.07.19
/en/tournaments/tokyo/96/overview,"Tokyo, Japan",2021.07.24,64,Outdoor,Hard,,tokyo//2021.07.24
/en/tournaments/atlanta/6116/overview,"Atlanta, United States",2021.07.26,28,Outdoor,Hard,"$638,385",atlanta//2021.07.26
/en/tournaments/kitzbuhel/319/overview,"Kitzbuhel, Austria",2021.07.26,28,Outdoor,Clay,"€481,270",kitzbuhel//2021.07.26
/en/tournaments/washington/418/overview,"Washington, United States",2021.08.02,48,Outdoor,Hard,"$2,046,340",washington//2021.08.02
/en/tournaments/toronto/421/overview,"Toronto, Canada",2021.08.09,48,Outdoor,Hard,"$3,487,915",toronto//2021.08.09
/en/tournaments/cincinnati/422/overview,"Cincinnati, United States",2021.08.15,56,Outdoor,Hard,"$6,615,690",cincinnati//2021.08.15
/en/tournaments/winston-salem/6242/overview,"Winston-Salem, United States",2021.08.22,48,Outdoor,Hard,"$807,210",winston salem//2021.08.22
/en/tournaments/us-open/560/overview,"New York, United States",2021.08.30,128,Outdoor,Hard,"$27,200,000",new york//2021.08.30
